11.516
11.361
11.266
10.967
12.509
9.3213
11.589
10.037
10.706
9.1178
8.3607
9.3544
9.6035
10.119
9.0513
7.7168
9.0966
9.1402
9.7775
9.5433
10.13
9.5284
9.8956
8.4454
9.3884
9.4744
9.9761
9.6839
9.6016
10.184
10.798
11.736
10.202
12.756
11.776
13.157
10.959
13.408
11.348
12.243
11.452
11.416
12.272
12.116
12.75
12.203
12.698
8.9273
12.272
9.7126
11.823
11.376
10.656
11.809
10.397
10.657
11.277
11.792
12.945
11.399
14.835
9.766
12.648
11.141
11.788
11.647
11.8
11.271
10.369
11.6
11.244
11.246
10.265
10.662
9.937
10.333
9.5418
11.463
9.3254
10.056
9.4348
9.0384
9.763
8.7103
9.2024
8.5977
9.0076
8.6106
8.2729
9.2809
7.7271
9.7278
9.1214
9.2639
8.7971
9.7255
10.474
7.1718
7.9451
8.7596
8.2673
9.2052
9.2785
10.034
10.068
9.005
10.143
10.15
8.8026
10.486
8.0813
9.4435
7.3631
8.8201
7.6474
7.3157
6.7942
6.1165
6.5319
6.6565
6.1652
7.8887
6.555
7.1562
6.7931
8.7758
7.6392
7.9723
8.9047
9.135
8.4006
9.6255
8.6499
8.8629
8.7832
10.876
9.3641
10.546
9.39
10.569
9.859
10.266
9.714
10.169
10.927
9.6426
11.353
9.5597
10.863
9.8032
10.607
10.781
11.853
11.533
12.083
11.254
11.852
13.287
11.546
11.359
11.93
13.156
12.381
12.446
11.142
11.923
11.24
10.433
11.516
10.684
10.512
11.948
10.185
11.785
10.027
11.339
9.6862
12.134
12.06
12.091
12.632
10.879
11.949
11.23
11.799
12.831
13.08
12.337
13.41
12.652
13.588
14.279
12.088
13.739
10.431
11.252
11.374
12.389
12.326
12.218
10.687
11.29
8.9861
12.124
9.378
9.8176
9.3705
9.6434
9.3046
9.3192
9.5241
10.594
11.182
10.587
11.874
11.254
11.473
10.781
11.926
10.222
13.65
11.801
12.022
10.584
12.079
11.051
10.831
10.894
11.668
9.1457
12.527
8.417
12.026
8.1244
9.5058
8.7381
9.8541
10.411
11.338
12.117
12.119
11.366
12.8
11.278
12.971
11.449
14.386
11.483
13.896
12.452
13.32
11.449
14.705
12.337
15.002
13.456
13.944
14.753
14.498
14.035
14.478
14.412
15.264
15.037
13.7
15.606
14.003
15.777
16.592
14.743
16.975
14.806
15.864
16.382
15.587
15.04
14.581
15.268
14.375
14.057
14.748
14.511
14.45
14.261
12.177
14.223
12.313
15.951
12.327
14.492
15.265
13.7
14.517
15.212
12.976
14.853
14.468
14.795
16.903
15.468
16.158
16.547
15.513
16.723
15.43
16.603
16.217
17.723
15.268
18.573
16.503
19.723
17.253
20.195
18.034
18.612
18.9
18.903
19.139
19.06
17.852
19.831
18.809
20.938
20.344
20.527
19.932
20.478
20.088
20.595
21.754
20.341
20.241
20.564
19.082
19.891
19.327
18.706
20.376
17.281
19.593
16.895
17.335
16.544
17.547
16.971
16.224
18.943
15.715
19.555
15.977
19.786
15.507
18.678
16.105
17.918
16.86
17.017
16.484
16.404
15.977
15.358
14.728
14.7
15.867
14.123
14.514
12.899
13.05
13.865
13.099
13.59
13.017
15.068
14.059
16.917
15.601
16.776
16.068
17.064
17.127
17.429
15.895
15.96
14.697
15.612
14.562
15.462
14.644
16.991
14.691
16.863
14.261
17.837
16.006
16.919
15.12
15.964
15.451
15.165
16.734
16.491
17.495
15.859
17.527
16.422
19.181
17.868
18.258
17.98
16.592
16.983
19.386
16.748
19.162
17.648
18.401
16.027
17.386
15.821
16.897
17.732
17.461
18.024
18.657
17.68
18.969
17.493
18.177
15.338
18.493
16.071
18.209
17.188
19.013
16.853
18.833
17.695
18.521
16.195
17.345
15.532
15.623
14.979
13.821
14.158
13.556
13.753
10.957
12.698
11.256
12.381
12.423
12.544
11.099
14.544
12.569
12.509
13.391
13.072
14.368
12.888
